Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
2119,0.78,0.5660909090909096,836,1000,36,17,741.1428571428571,0,0,1,0,2,2.347905158996582,1.4392590522766113,0.24007344245910645,0.2691650390625,0.0877225399017334,0.011196613311767578
2120,0.78,0.5660909090909096,838,1000,54,34,1186.088888888889,0,0,1,0,0,2.3515210151672363,1.4402849674224854,0.24147748947143555,0.27001214027404785,0.08783149719238281,0.011200666427612305
2121,0.78,0.5660909090909096,838,1000,52,27,1037.9333333333334,0,1,1,0,2,2.3550431728363037,1.441364049911499,0.24290156364440918,0.27069520950317383,0.08796453475952148,0.011205673217773438
2122,0.8,0.5660909090909096,838,1000,52,30,1251.5714285714284,0,0,0,0,0,2.3563191890716553,1.442444086074829,0.24290156364440918,0.27069520950317383,0.08796453475952148,0.011209726333618164
2123,0.8,0.5660909090909096,838,1000,43,27,1126.0,0,0,0,0,0,2.3575820922851562,1.4435348510742188,0.24290251731872559,0.27069520950317383,0.08796453475952148,0.01121377944946289
2124,0.82,0.5660909090909096,838,1000,59,30,1341.2564102564102,0,0,0,0,0,2.3588571548461914,1.444615125656128,0.242903470993042,0.27069520950317383,0.08796453475952148,0.011217832565307617
2125,0.82,0.5660909090909096,838,1000,51,29,1231.0857142857144,0,0,0,0,0,2.360103130340576,1.4456770420074463,0.2429044246673584,0.27069520950317383,0.08796453475952148,0.011221885681152344
2126,0.82,0.5660909090909096,838,1000,36,21,1202.913043478261,0,0,1,0,1,2.3632900714874268,1.446666955947876,0.2443382740020752,0.2712082862854004,0.08806061744689941,0.011224508285522461
2127,0.82,0.5660909090909096,838,1000,53,32,858.6756756756756,0,1,0,0,2,2.366858959197998,1.4476988315582275,0.24577951431274414,0.2719590663909912,0.08818745613098145,0.011228561401367188
2128,0.82,0.5660909090909096,838,1000,47,20,1171.0,0,0,0,0,0,2.368042230606079,1.4487290382385254,0.24577951431274414,0.2719590663909912,0.08818745613098145,0.01123356819152832
2129,0.84,0.5660909090909096,838,1000,54,21,700.8095238095239,0,0,0,0,0,2.3692562580108643,1.4497849941253662,0.24577951431274414,0.2719590663909912,0.08818745613098145,0.011237859725952148
2130,0.84,0.5660909090909096,838,1000,42,21,833.8260869565217,0,0,0,0,0,2.3704209327697754,1.4507949352264404,0.24578046798706055,0.2719590663909912,0.08818745613098145,0.011241674423217773
2131,0.84,0.5660909090909096,838,1000,27,15,1027.64,0,0,0,0,0,2.3716771602630615,1.451831579208374,0.24578142166137695,0.2719590663909912,0.0882875919342041,0.011245965957641602
2132,0.84,0.5660909090909096,838,1000,42,21,1110.7878787878788,0,0,1,0,2,2.375122308731079,1.4528625011444092,0.24721741676330566,0.2726631164550781,0.08840346336364746,0.011249780654907227
2133,0.84,0.5660909090909096,838,1000,37,21,1057.25,0,0,0,0,0,2.3762781620025635,1.4538724422454834,0.24721741676330566,0.2726631164550781,0.08840346336364746,0.011253595352172852
2134,0.84,0.5660909090909096,838,1000,50,28,1051.1290322580646,0,0,0,0,0,2.377512216567993,1.454925537109375,0.24721860885620117,0.2726631164550781,0.08840346336364746,0.011257648468017578
2135,0.84,0.5660909090909096,838,1000,41,21,970.0,0,0,0,0,0,2.378669023513794,1.4559354782104492,0.24721860885620117,0.2726631164550781,0.08840346336364746,0.011261701583862305
2136,0.84,0.5660909090909096,839,1000,43,20,1409.892857142857,0,1,0,0,1,2.382127046585083,1.4569494724273682,0.24863672256469727,0.27341413497924805,0.08852338790893555,0.011265993118286133
2137,0.84,0.5660909090909096,839,1000,44,18,998.5,0,0,0,0,0,2.3832921981811523,1.4579734802246094,0.24863672256469727,0.27341413497924805,0.08852338790893555,0.01127004623413086
2138,0.84,0.5660909090909096,838,1000,53,32,1115.8157894736842,0,0,1,0,2,2.3868601322174072,1.4590473175048828,0.2500946521759033,0.2741110324859619,0.08864521980285645,0.011273860931396484
2139,0.84,0.5660909090909096,838,1000,47,27,1214.6176470588234,0,0,0,0,0,2.3882040977478027,1.4601144790649414,0.2500946521759033,0.2741110324859619,0.08873128890991211,0.011277914047241211
2140,0.84,0.5660909090909096,839,1000,40,22,1032.1851851851852,0,1,0,0,1,2.3917932510375977,1.4612064361572266,0.25150370597839355,0.27489805221557617,0.08887028694152832,0.011281967163085938
2141,0.84,0.5660909090909096,838,1000,48,26,938.7272727272727,0,0,1,0,2,2.395231246948242,1.4622523784637451,0.25299668312072754,0.2755091190338135,0.08897018432617188,0.01128697395324707
2142,0.84,0.5660909090909096,838,1000,40,19,875.0434782608695,0,1,0,0,2,2.398710012435913,1.4633641242980957,0.2543947696685791,0.276212215423584,0.08908343315124512,0.011292219161987305
2143,0.82,0.5660909090909096,838,1000,48,24,1283.909090909091,0,0,0,0,0,2.3999531269073486,1.4644393920898438,0.2543957233428955,0.276212215423584,0.08908343315124512,0.011296272277832031
2144,0.82,0.5660909090909096,838,1000,60,26,685.4193548387098,0,0,0,0,0,2.4011850357055664,1.4654912948608398,0.2543957233428955,0.276212215423584,0.08908343315124512,0.011300086975097656
2145,0.82,0.5660909090909096,838,1000,56,28,849.28125,0,1,1,0,2,2.404696226119995,1.4665353298187256,0.2558310031890869,0.2769131660461426,0.08921241760253906,0.011304378509521484
2146,0.82,0.5660909090909096,838,1000,54,27,1175.3235294117649,0,0,0,0,0,2.405947208404541,1.467602252960205,0.2558321952819824,0.2769131660461426,0.08921241760253906,0.011308431625366211
2147,0.8,0.5660909090909096,838,1000,36,19,1020.409090909091,0,0,0,0,0,2.407104015350342,1.4686243534088135,0.25583338737487793,0.2769131660461426,0.08921241760253906,0.011312484741210938
2148,0.8,0.5660909090909096,839,1000,47,19,1020.8636363636363,0,1,1,0,1,2.410595178604126,1.4696850776672363,0.257277250289917,0.2776353359222412,0.0893244743347168,0.011316776275634766
2149,0.8,0.5660909090909096,838,1000,40,28,902.7435897435898,0,0,1,0,1,2.4137911796569824,1.4707210063934326,0.25867724418640137,0.27802109718322754,0.08943653106689453,0.011322021484375
2150,0.8,0.5660909090909096,840,1000,40,16,1193.764705882353,0,0,1,0,0,2.4171931743621826,1.471747875213623,0.26008033752441406,0.2787461280822754,0.08954334259033203,0.011326074600219727
2151,0.8,0.5660909090909096,840,1000,29,16,804.3888888888889,0,0,0,0,0,2.4183101654052734,1.4727437496185303,0.26008152961730957,0.2787461280822754,0.08954334259033203,0.01133108139038086
2152,0.8,0.5660909090909096,839,1000,44,31,871.6486486486488,0,0,1,0,2,2.421847105026245,1.4737708568572998,0.2617616653442383,0.27926111221313477,0.08964943885803223,0.011335134506225586
2153,0.8,0.5660909090909096,839,1000,52,26,1021.4000000000001,0,0,0,0,0,2.423100233078003,1.4748280048370361,0.2617626190185547,0.27926111221313477,0.08964943885803223,0.011341333389282227
2154,0.8,0.5660909090909096,839,1000,60,35,1134.7073170731708,0,0,0,0,0,2.4243712425231934,1.4758799076080322,0.2617626190185547,0.27926111221313477,0.08964943885803223,0.011346101760864258
2155,0.8,0.5660909090909096,841,1000,43,14,790.0714285714287,0,0,1,0,0,2.427676200866699,1.4769108295440674,0.2631237506866455,0.27994394302368164,0.08975338935852051,0.011348962783813477
2156,0.8,0.5660909090909096,841,1000,47,15,749.2352941176471,0,0,0,0,0,2.428934097290039,1.4779536724090576,0.2631237506866455,0.27994394302368164,0.08983039855957031,0.011353731155395508
2157,0.8,0.5660909090909096,841,1000,46,22,950.0434782608695,0,0,0,0,0,2.4301130771636963,1.4789767265319824,0.2631247043609619,0.27994394302368164,0.08983039855957031,0.01135873794555664
2158,0.8,0.5660909090909096,842,1000,25,11,1102.909090909091,0,1,1,0,1,2.4334990978240967,1.47998046875,0.2645998001098633,0.2806417942047119,0.08993268013000488,0.011362791061401367
2159,0.8,0.5660909090909096,842,1000,27,15,703.3888888888889,0,0,0,0,0,2.4347481727600098,1.4810335636138916,0.2646007537841797,0.2806417942047119,0.09000563621520996,0.011367559432983398
2160,0.8,0.5660909090909096,841,1000,48,24,1042.516129032258,0,0,1,0,2,2.4382200241088867,1.4820835590362549,0.26604270935058594,0.2813537120819092,0.09009456634521484,0.011371612548828125
2161,0.8,0.5660909090909096,841,1000,47,27,594.0,0,0,1,0,1,2.4417693614959717,1.4831185340881348,0.26749467849731445,0.28212761878967285,0.09018373489379883,0.011375665664672852
2162,0.8,0.5660909090909096,841,1000,46,16,806.5,0,1,0,0,2,2.445240020751953,1.4841525554656982,0.26900458335876465,0.282806396484375,0.09028768539428711,0.011379480361938477
2163,0.8,0.5660909090909096,840,1000,46,19,1103.5217391304348,0,0,1,0,1,2.4485251903533936,1.4853785037994385,0.27047133445739746,0.2831552028656006,0.09037160873413086,0.011383533477783203
2164,0.8,0.5660909090909096,839,1000,46,28,778.75,0,0,1,0,2,2.452033042907715,1.4864223003387451,0.27187037467956543,0.28383827209472656,0.09055352210998535,0.01138758659362793
2165,0.8,0.5660909090909096,839,1000,43,22,1398.1538461538462,0,0,0,0,0,2.453327178955078,1.4875574111938477,0.27187132835388184,0.28383827209472656,0.09055352210998535,0.011392831802368164
2166,0.8,0.5660909090909096,838,1000,52,20,996.52,0,0,1,0,2,2.4566903114318848,1.4885914325714111,0.273240327835083,0.28451967239379883,0.0906667709350586,0.01139688491821289
2167,0.8,0.5660909090909096,838,1000,46,23,955.8461538461538,0,0,0,0,0,2.4578781127929688,1.4896163940429688,0.273240327835083,0.28451967239379883,0.0906667709350586,0.011401653289794922
2168,0.8,0.5660909090909096,838,1000,44,14,1267.5714285714284,0,0,0,0,0,2.4590373039245605,1.4906542301177979,0.2732412815093994,0.28451967239379883,0.0906667709350586,0.011405706405639648
2169,0.8,0.5660909090909096,837,1000,63,31,807.9444444444443,0,0,1,0,2,2.4624969959259033,1.491706132888794,0.27467918395996094,0.2851426601409912,0.09079575538635254,0.011409521102905273
2170,0.8,0.5660909090909096,836,1000,56,30,1123.138888888889,0,1,0,0,2,2.465764045715332,1.4927611351013184,0.2760953903198242,0.2856025695800781,0.09091973304748535,0.011414527893066406
2171,0.8,0.5660909090909096,836,1000,31,16,1222.5,0,0,0,0,0,2.4670190811157227,1.4938380718231201,0.27609753608703613,0.2856025695800781,0.09091973304748535,0.011418581008911133
2172,0.8,0.5660909090909096,836,1000,35,19,1082.05,0,0,0,0,0,2.4682071208953857,1.4948840141296387,0.27609753608703613,0.2856025695800781,0.09091973304748535,0.011424779891967773
2173,0.8,0.5660909090909096,837,1000,43,21,852.5999999999999,0,1,1,0,1,2.47166109085083,1.495905876159668,0.27748560905456543,0.2863576412200928,0.09104466438293457,0.011430025100708008
2174,0.8,0.5660909090909096,837,1000,49,28,859.918918918919,0,0,0,0,0,2.4729950428009033,1.4969568252563477,0.27748680114746094,0.2863576412200928,0.09113264083862305,0.011434316635131836
2175,0.78,0.5660909090909096,837,1000,34,16,677.4117647058824,0,0,0,0,0,2.4741411209106445,1.4979779720306396,0.27748775482177734,0.2863576412200928,0.09113264083862305,0.011438369750976562
2176,0.78,0.5660909090909096,837,1000,27,12,662.5,0,0,0,0,0,2.475234031677246,1.4989700317382812,0.27748775482177734,0.2863576412200928,0.09113264083862305,0.011442184448242188
2177,0.78,0.5660909090909096,837,1000,51,21,867.695652173913,0,1,0,0,2,2.4786911010742188,1.499985694885254,0.2789285182952881,0.2870805263519287,0.09124469757080078,0.011446237564086914
2178,0.78,0.5660909090909096,837,1000,47,20,1330.1333333333332,0,0,0,0,0,2.480027198791504,1.5010578632354736,0.2789285182952881,0.2870805263519287,0.09134984016418457,0.011451482772827148
2179,0.78,0.5660909090909096,837,1000,47,30,938.0833333333333,0,0,0,0,0,2.481253147125244,1.502084732055664,0.2789297103881836,0.2870805263519287,0.09134984016418457,0.011455297470092773
2180,0.8,0.5660909090909096,837,1000,45,26,907.3461538461538,0,0,0,0,0,2.48244309425354,1.5031068325042725,0.2789297103881836,0.2870805263519287,0.09134984016418457,0.011459589004516602
2181,0.8,0.5660909090909096,837,1000,50,19,715.3333333333333,0,0,0,0,0,2.4836721420288086,1.5041155815124512,0.2789304256439209,0.2870805263519287,0.09134984016418457,0.011463642120361328
2182,0.8,0.5660909090909096,837,1000,42,24,1094.6923076923076,0,0,0,0,0,2.485018253326416,1.5052926540374756,0.2789313793182373,0.2870805263519287,0.09134984016418457,0.011467695236206055
2183,0.8,0.5660909090909096,838,1000,42,25,1363.1612903225805,0,1,0,0,1,2.4885082244873047,1.5062947273254395,0.28038930892944336,0.28780531883239746,0.09148192405700684,0.011471748352050781
2184,0.78,0.5660909090909096,838,1000,37,15,1052.5882352941176,0,0,0,0,0,2.489655017852783,1.5073156356811523,0.28039026260375977,0.28780531883239746,0.09148192405700684,0.011476755142211914
2185,0.8,0.5660909090909096,838,1000,30,13,845.0,0,0,0,0,0,2.4907941818237305,1.508347749710083,0.28039121627807617,0.28780531883239746,0.09148192405700684,0.01148080825805664
2186,0.8,0.5660909090909096,838,1000,44,18,881.7894736842106,0,0,0,0,0,2.492074966430664,1.5093717575073242,0.28039121627807617,0.28780531883239746,0.09159302711486816,0.011484861373901367
2187,0.8,0.5660909090909096,838,1000,45,32,1124.2162162162163,0,0,0,0,0,2.4932892322540283,1.5103917121887207,0.28039121627807617,0.28780531883239746,0.09159302711486816,0.011488914489746094
2188,0.82,0.5660909090909096,838,1000,29,18,1042.0555555555557,0,0,0,0,0,2.4944210052490234,1.511399745941162,0.2803919315338135,0.28780531883239746,0.09159302711486816,0.011492729187011719
2189,0.82,0.5660909090909096,837,1000,58,28,544.2352941176471,0,0,1,0,2,2.4978861808776855,1.5124425888061523,0.28188085556030273,0.28844428062438965,0.09168791770935059,0.011495828628540039
2190,0.82,0.5660909090909096,837,1000,35,20,850.0952380952381,0,1,1,0,2,2.5013391971588135,1.513453483581543,0.28331875801086426,0.28917527198791504,0.09180903434753418,0.011499643325805664
2191,0.82,0.5660909090909096,837,1000,50,18,1233.76,0,0,0,0,0,2.502629280090332,1.5145103931427002,0.28331971168518066,0.28917527198791504,0.09188675880432129,0.011503458023071289
2192,0.82,0.5660909090909096,837,1000,54,20,1173.125,0,0,0,0,0,2.503826141357422,1.515552282333374,0.28332090377807617,0.28917527198791504,0.09188675880432129,0.011507511138916016
2193,0.82,0.5660909090909096,837,1000,50,21,1009.1363636363637,0,0,0,0,0,2.504995107650757,1.5165693759918213,0.2833218574523926,0.28917527198791504,0.09188675880432129,0.01151132583618164
2194,0.82,0.5660909090909096,837,1000,31,11,833.6153846153845,0,0,0,0,0,2.506094217300415,1.5175714492797852,0.283322811126709,0.28917527198791504,0.09188675880432129,0.011515378952026367
2195,0.82,0.5660909090909096,837,1000,37,14,959.5294117647059,0,0,0,0,0,2.507345199584961,1.5186214447021484,0.2833237648010254,0.28917527198791504,0.09196662902832031,0.011518478393554688
2196,0.82,0.5660909090909096,838,1000,30,14,1056.6,0,1,0,0,1,2.5107421875,1.519660472869873,0.284761905670166,0.2898683547973633,0.09207463264465332,0.011522293090820312
2197,0.82,0.5660909090909096,838,1000,47,23,1163.5,0,0,0,0,0,2.512571096420288,1.521188735961914,0.2847628593444824,0.2898683547973633,0.09219884872436523,0.011527299880981445
2198,0.82,0.5660909090909096,838,1000,37,22,1003.25,0,0,0,0,0,2.513737201690674,1.5222017765045166,0.28476381301879883,0.2898683547973633,0.09219884872436523,0.01153111457824707
2199,0.82,0.5660909090909096,840,1000,33,21,766.2857142857142,0,1,1,0,0,2.5171961784362793,1.5232205390930176,0.2862410545349121,0.2905561923980713,0.09232187271118164,0.011534929275512695
2200,0.82,0.5660909090909096,839,1000,46,25,942.9310344827586,0,0,1,0,2,2.520585298538208,1.5242657661437988,0.2876451015472412,0.29121923446655273,0.09241676330566406,0.011539936065673828
2201,0.82,0.5660909090909096,839,1000,39,18,1411.2727272727273,0,0,0,0,0,2.5217599868774414,1.5253047943115234,0.2876460552215576,0.29121923446655273,0.09241676330566406,0.011543989181518555
2202,0.82,0.5660909090909096,839,1000,50,23,903.1153846153845,0,0,0,0,0,2.523050308227539,1.526336669921875,0.287647008895874,0.29121923446655273,0.09250068664550781,0.011549234390258789
2203,0.8,0.5660909090909096,839,1000,56,30,671.40625,0,0,0,0,0,2.5242953300476074,1.5273842811584473,0.287647008895874,0.29121923446655273,0.09250068664550781,0.011553287506103516
2204,0.8,0.5660909090909096,839,1000,49,26,816.7037037037037,0,1,1,0,2,2.527785301208496,1.528421401977539,0.28905200958251953,0.291959285736084,0.09262251853942871,0.01155710220336914
2205,0.82,0.5660909090909096,839,1000,39,25,692.0384615384614,0,0,0,0,0,2.5289862155914307,1.529456615447998,0.28905296325683594,0.291959285736084,0.09262251853942871,0.011560916900634766
2206,0.82,0.5660909090909096,839,1000,51,31,922.2222222222222,0,0,0,0,0,2.530224084854126,1.5305016040802002,0.28905367851257324,0.291959285736084,0.09262251853942871,0.011565923690795898
2207,0.82,0.5660909090909096,839,1000,35,20,1360.9615384615386,0,0,0,0,0,2.531393051147461,1.5315346717834473,0.28905463218688965,0.291959285736084,0.09262251853942871,0.011569738388061523
2208,0.82,0.5660909090909096,839,1000,57,36,921.1219512195121,0,0,0,0,0,2.532654047012329,1.532578706741333,0.28905463218688965,0.291959285736084,0.09262251853942871,0.011574029922485352
2209,0.82,0.5660909090909096,839,1000,40,19,851.6818181818182,0,1,1,0,2,2.5360732078552246,1.5336077213287354,0.2904636859893799,0.2926783561706543,0.09273886680603027,0.011577129364013672
2210,0.82,0.5660909090909096,839,1000,52,26,972.3,0,0,0,0,0,2.5373382568359375,1.5346927642822266,0.2904636859893799,0.2926783561706543,0.09273886680603027,0.0115814208984375
2211,0.82,0.5660909090909096,839,1000,35,14,1043.9375,0,0,0,0,0,2.5385451316833496,1.535766839981079,0.2904648780822754,0.2926783561706543,0.09273886680603027,0.011586427688598633
2212,0.8,0.5660909090909096,839,1000,37,15,1010.0588235294117,0,0,0,0,0,2.5396993160247803,1.5368027687072754,0.2904648780822754,0.2926783561706543,0.09273886680603027,0.011590242385864258
2213,0.8,0.5660909090909096,841,1000,44,22,869.4583333333333,0,1,0,0,0,2.543393135070801,1.5378456115722656,0.29205894470214844,0.2934072017669678,0.09285497665405273,0.011594057083129883
2214,0.8,0.5660909090909096,841,1000,27,11,1199.6923076923076,0,0,1,0,1,2.5466222763061523,1.5389444828033447,0.29346680641174316,0.29391908645629883,0.09294795989990234,0.011600255966186523
2215,0.8,0.5660909090909096,841,1000,35,16,1230.0555555555557,0,0,0,0,0,2.5478713512420654,1.5399742126464844,0.29346680641174316,0.29391908645629883,0.0930321216583252,0.011605262756347656
